,2020_positivePressure,2021_positivePressure
00,,0.11411764705882352
01,0.0,0.1262951268147353
02,4.259853929608753e-06,0.0
03,0.0,0.0
04,9.59720529381844e-07,0.0
05,0.017131850559674255,0.0
06,6.309730471975727e-07,0.00020465983894364212
07,0.0007182807039195849,0.0
08,0.0,0.0
09,0.007552928370158128,0.0
10,0.0,0.006432000276032671
11,9.39804928201168e-06,0.04646261538768774
12,0.13139605907208407,0.022255175054618284
