,2020_retarderSelection,2021_retarderSelection
00,,0.0
01,0.633253007127249,0.0
02,5.122661966762326,0.0
03,0.0,0.0038384434614203685
04,0.0,0.0
05,0.0036077074123235225,0.2124125306710634
06,0.0,0.46102633755591294
07,0.0,0.0
08,0.0,0.0
09,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.09862737076003197
